paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
TSUWIPUH,,'aqua/modis'(3); 'aura/omi'(1); 'aqua/modis----level 3'(1), 'geos-chem'(8); 'geos-5'(1),,OMHCHO
TT9KFA4Q,,'aura/omi'(2), 'geos-chem'(21),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
TV5DPUQX,,'aura/omi'(2); 'terra/modis'(1), 'geos-chem'(30); 'geos-5'(3),,MOD11CM1D;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
TVF9X272,,'aura/omi'(1), 'geos-chem'(2),,OMNO2;OMI_MINDS_NO2d
TYA74TVN,,'aura/omi'(3); 'nimbus-7/thir'(1); 'nimbus-7/toms'(1), ,,MSVOLSO2L4;TOMSN7L3;OMTO3e;OMSO2e
TYKZIQ3Q,,'aura/omi'(4); 'aura/mls'(1), 'merra-2'(4); 'merra'(4),,OMTO3e;OMI_MINDS_NO2d;ML2HNO3;ML3DBO3;ML2T;OMVFPITMET
TYS58ZIA,,'aura/omi'(1); 'meteosat/seviri'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__O3_TCL;OMTO3e
TZ8UZB55,,'uars/haloe'(1); 'aura/mls'(1); 'uars/mls'(1), ,,
U2TGZWAA,,'aura/omi'(1), ,,MSVOLSO2L4;OMNO2;OMSO2e;OMI_MINDS_NO2d
U2Z82QYT,,'aura/omi'(1), 'geos-chem'(21); 'merra'(5),,OMTO3e;OMVFPITMET
U4BDBYKZ,,'aura/omi'(1), 'geos-chem'(4); 'geos-5'(2),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
U7CCAWVH,,'aura/omi'(1), ,,OMVFPITMET
UA6YMJRP,,'aura/omi'(1); 'aqua/modis'(1), 'geos-chem'(18); 'geos-5'(1),,OMTO3e;MAM07S0;OMNO2;OMSO2e;MYD11CM1D;OMI_MINDS_NO2d;OMVFPITMET
UB46T6FE,,, ,,
UDT4ELVS,,'aura/omi'(1), 'gdas'(1),,OMNO2;OMI_MINDS_NO2d;OMSO2e
UGWNXBAI,,'aura/omi'(4); 'aqua/modis'(2); 'terra/modis'(2), 'geos-chem'(1); 'gdas'(1),,OMNO2;OMI_MINDS_NO2d
UHGEW659,,'aura/mls'(2); 'aura/omi'(2), 'geos-5'(4); 'merra'(1),,OMTO3e;ML3DBO3
UJTS6LF3,,'meteor-3/toms'(3); 'aura/omi'(2); 'suomi-npp/omps'(1); 'nimbus-7/sbuv'(1); 'noaa-9/sbuv/2'(1), 'merra-2'(1); 'merra'(1),,OMTO3e;THIRN7L1BCLT;SBUVN07L2;OMPS_NPP_LP_L2_AER675_DAILY;TOMSM3L3;SBUV2N09L2;OMVFPITMET
UJYXNX9Z,,'aura/omi'(1), ,,OMSO2e
UKJS553Y,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
UL4DRCTU,,'aura/omi'(1), 'geos-chem'(7); 'geos-5'(1),,OMNO2;OMI_MINDS_NO2d
UMA4IZ4W,,, ,,
UMQCHCNP,,'aura/omi'(1), ,,OMTO3e;OMNO2;OMI_MINDS_NO2d
UMSVMLPG,,'aura/mls'(29), ,,ML2H2O;ML2T
URC8UEZV,,'sentinel-5p/tropomi'(6); 'aura/omi'(1), ,,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
URSJBRL2,,'aqua/modis'(13); 'terra/modis'(11); 'aura/omi'(6); 'sentinel-5p/tropomi'(5); 'aura/omi----level 3'(1); 'sentinel-5p/tropomi----level 2'(1); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), ,,S5P_L2__NO2____HiR;OMNO2d;OMNO2;S5P_L2__CO____;OMI_MINDS_NO2d
UTRBRF53,,'aura/omi'(2), ,,OMNO2;OMI_MINDS_NO2d
V2ENJGKG,,'aqua/modis'(3); 'aura/omi'(1), ,,OMSO2e
V2F6X3ZW,,'aura/omi'(2), 'merra-2'(1); 'merra'(1),,OMNO2;OMI_MINDS_NO2d
V364R639,,'aura/omi'(1); 'trmm/pr'(1), ,,OMTO3e
V5IFFWJ2,,'terra/modis'(6); 'aura/omi'(5); 'aqua/modis'(2); 'terra/modis----level 3'(1); 'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'terra/modis----level 2'(1); 'terra/modis----level 1'(1), ,,
V5IRUQI4,,, ,,
V9IWG5TR,,'aura/omi'(1), ,,OMSO2e;OMVFPITMET
VBLFLRGM,,'aqua/modis'(4); 'terra/modis'(3); 'aqua/airs'(1); 'dmsp/ssmis'(1); 'meteosat/seviri'(1); 'gpm/gmi'(1), ,,GPM_1BGMI;AIRHBRAD;GPM_1CF16SSMIS;MYD11CM1D;MOD11CM1D
VC9WW4RD,,'aura/omi'(2); 'aqua/modis'(1); 'terra/modis'(1), ,,
VFRX6IPU,,, 'geos-chem'(2); 'merra'(2),,
VHSDSHIY,,'aura/omi'(3), 'geos-chem'(23),,OMVFPITMET
VL8R9KQQ,,'aura/omi'(3); 'sentinel-5p/tropomi'(1), ,,S5P_L2__O3_TCL;OMTO3e
VLXFU8WC,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;OMI_MINDS_NO2d
VQQN8HH9,,'aura/mls'(9); 'aura/omi'(8); 'nimbus-7/toms'(2), ,,OMTO3e;THIRN7L1BCLT;TOMSN7L3;ML3DBO3;ML2CO;ML2T;OMVFPITMET
VQWDB4KX,,'aura/omi'(5); 'aqua/airs'(1), ,,AIRX3STD
VR7KIG42,,'aura/omi'(1), ,,OMTO3e
VS7AIFQS,,'aura/omi'(1), ,,OMTO3e
VSA2UAJI,,, 'merra'(1),,
VSSFHEN6,,'aqua/modis'(1); 'terra/modis'(1), ,,MAM07S0
VUJ6GMMW,,'aura/mls'(1); 'uars/mls'(1); 'nimbus-7/toms'(1), ,,TOMSN7L3;GozMmlpO3;ML3DBO3
VUKM75D3,,, 'geos-chem'(52),,
VW3PVM85,,'aura/omi'(3), ,,OMSO2e
VX5IRBVI,,'aqua/modis'(2); 'aura/omi'(1), ,,
VYCQJQHY,,'aura/mls'(4); 'aura/mls----level 2'(1); 'aura/omi'(1); 'uars/haloe'(1); 'uars/mls'(1); 'aqua/modis'(1), ,,OMTO3e;OMVFPITMET;MAM07S0;UARHA2FN;ML3DBO3;GozMmlpO3;UARML3AT;MYD11CM1D;ML2T;ML2DGG
VZQJJFVR,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
W3BTBHIG,,'aura/omi'(1), ,,
W557D96S,,'aura/omi'(5), ,,OMTO3e;OMVFPITMET
W579X5TA,,'aqua/modis'(5); 'terra/modis'(5); 'aura/omi'(1), 'geos-chem'(4),,OMNO2;OMI_MINDS_NO2d
W8AMLWVX,,'aura/omi'(2), 'merra'(3); 'geos-chem'(1); 'geos-5'(1),,OMTO3e;OMNO2;OMI_MINDS_NO2d
W8CV97LG,,'aura/omi'(1), 'geos-chem'(29); 'geos-5'(1),,
W8NSELGJ,,, ,,
W9CBBNJM,,'aura/hirdls'(1), ,,H3ZFCT
WDWQEA73,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,S5P_L2__NO2____HiR;OMNO2;S5P_L2__CLOUD_;S5P_L2__CO____;OMI_MINDS_NO2d;OMVFPITMET
WEX5N8P3,,'aura/omi'(1), 'merra-2'(1); 'merra'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
WH2IUHBQ,,'aura/omi'(2); 'ep-toms/toms'(1), ,,MSVOLSO2L4;OMTO3e
WH3G7YN2,,, ,,
WH8ZCL7N,,'trmm/tmi'(3); 'aura/omi'(1); 'aqua/amsr-e'(1); 'dmsp/ssm/i'(1); 'trmm/pr'(1), 'tmpa'(13); 'geos-chem'(1),,GPM_1CAQUAAMSRE;OMNO2;GPM_1BPR;GPM_2AGPROFF14SSMI_CLIM;GPM_1CTRMMTMI;OMI_MINDS_NO2d;OMVFPITMET
WN2SGAF8,,'aqua/modis'(1); 'terra/modis'(1); 'aura/omi'(1), ,,OMTO3e;MAM07S0;OMNO2;OMSO2e;MYD11CM1D;MOD11CM1D;OMI_MINDS_NO2d;OMVFPITMET
WPVG24Y5,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), ,,
WUKH42DT,,, ,,
WUWNVQNY,,'aura/omi'(1); 'aqua/modis'(1); 'terra/modis'(1), ,,
WWFVDSAI,,, ,,
WX2UPTVV,,'aura/omi'(1); 'aqua/modis'(1); 'terra/modis'(1); 'sentinel-5p/tropomi'(1), 'merra'(1),,
X3XSCLMD,,'aura/omi'(4), 'merra-2'(13); 'merra'(13),,OMTO3e
X4JN7SA6,,'uars/haloe'(1); 'aura/mls'(1); 'uars/mls'(1); 'aura/hirdls'(1), 'merra'(5),,UARHA2FN;ML2T;UARML3AT;H3ZFCT
X4PV94CT,,'aura/omi'(2); 'aura/mls'(1), ,,ML3DBO3;OMTO3e
X5YXUC8M,,'sentinel-5p/tropomi'(1), 'geos-chem'(2),,S5P_L2__NO2____HiR;S5P_L2__CLOUD_
X7BIPX3B,,'aura/mls'(1); 'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d;ML2DGG;ML2N2O
X8LIRGGE,,'aqua/airs'(3); 'gosat/tanso-fts'(1); 'terra/modis'(1); 'aura/omi'(1); 'aqua/modis'(1); 'nimbus-7/sbuv'(1); 'nimbus-7/toms'(1); 'suomi-npp/omps'(1), 'geos-chem'(1),,OMNO2;TOMSN7L3;ACOS_L2S;SBUVN07L2;OMPS_NPP_LP_L2_AER675_DAILY;OMPS_NPP_NMSO2_L2;AIRX2RET;OMI_MINDS_NO2d;OMVFPITMET;OMPS_NPP_NMNO2_L2;THIRN7L1BCLT;MAM07S0;AIRX3STD;MYD11CM1D;MOD11CM1D;OMTO3e;CMS_CH4_FLX_NAD;OMSO2e;AIRHBRAD;MSVOLSO2L4
X9AS8DDG,,, ,,
X9EKN3KP,,, 'geos-5'(10); 'merra'(3); 'geos-chem'(1),,
XA9AAV78,,'aura/omi'(4); 'aqua/modis'(1); 'terra/modis'(1), ,,OMSO2e
XB72K26X,,'aura/omi'(1), ,,
XD9C5I4M,,'aqua/modis'(4); 'aura/omi'(4); 'terra/modis'(2); 'aura/omi----level 3'(1); 'aqua/modis----level 3'(1), ,,
XGBK7A2B,,'aura/omi'(1), ,,
XHAGRK8U,,'aura/mls'(2); 'nimbus-7/toms'(1); 'aura/omi'(1); 'uars/mls'(1), ,,OMTO3e;ML3DBO3;GozMmlpO3;TOMSN7L3
XIA9ACWK,,, ,,
XJWREJVL,,'aura/omi'(3); 'aqua/modis'(1); 'terra/modis'(1), 'geos-chem'(31),,OMTO3e;MAM07S0;OMNO2;MYD11CM1D;MOD11CM1D;OMI_MINDS_NO2d;OMVFPITMET
XMR548TI,,'aura/omi'(3), ,,OMSO2e
XPEGHMFL,,'ep-toms/toms'(6); 'aura/omi'(1); 'noaa-16/sbuv/2'(1), ,,MSVOLSO2L4;SBUV2N16L3zm;OMTO3e
XPS8EYQF,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
XVG6FQ5S,,'aura/omi'(1); 'scisat-1/ace/ace-fts'(1), ,,OMNO2;OMI_MINDS_NO2d
XW2VW9HF,,'aura/omi'(5), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d;OMVFPITMET
XW7MUSR2,,, ,,
XXQLUMQJ,,, ,,
XXZD7VXP,,, ,,
XYPYY7AQ,,'aura/omi'(5), ,,
Y2GAZLB4,,, ,,
Y2VP5FI6,,'aura/omi'(2), ,,OMNO2;OMI_MINDS_NO2d
Y4GNJYGC,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
Y4HB6UXQ,,'aura/omi'(1), ,,OMTO3e
Y6ZGIPCB,,, ,,
Y7IE2ND9,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'gdas'(1),,S5P_L2__O3_TCL;OMSO2e
Y7TM7CYF,,, ,,
Y9MHABED,,'aqua/modis'(1); 'terra/modis'(1); 'aura/omi'(1), ,,
YAW7SPW4,,'aura/hirdls'(2), 'geos-5'(1),,H3ZFCT
YCXAJZYH,,'aqua/modis'(11); 'terra/modis'(9); 'aura/omi'(1); 'aqua/modis----level 2'(1); 'terra/modis----level 2'(1), ,,MAM06S0;MYD11CM1D;MOD11CM1D;OMVFPITMET
YEMM7R8C,,, ,,
YEVI2IVN,,'aura/omi'(1); 'aqua/airs'(1), ,,AIRX3STD;OMTO3e;OMVFPITMET
YHGZXHCG,,'aqua/modis'(1); 'terra/modis'(1); 'terra/modis----level 2'(1), ,,
YHPXJ8H9,,, ,,
YK8WHCTI,,'aqua/modis'(10); 'aqua/modis----level 3'(1), 'geos-chem'(21),,
YNJXUHN3,,'aura/omi'(1), ,,OMTO3e;OMNO2;OMI_MINDS_NO2d
YP4XRDF2,,'aqua/modis'(4); 'terra/modis'(1); 'aura/omi'(1), ,,MSVOLSO2L4
YQ6H47KQ,,'aqua/modis'(1); 'terra/modis'(1); 'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
YREDC5UG,,'aura/omi'(1), ,,OMNO2;OMTO3e;OMI_MINDS_NO2d
YRXWGTS9,,'aqua/modis'(1); 'terra/modis'(1); 'aura/omi'(1), 'geos-chem'(2),,OMHCHO;MYD11CM1D;MOD11CM1D;OMVFPITMET
YUHKNIZA,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
YV9QD6MT,,, ,,
YWICPB9X,,'aura/omi'(1), 'geos-5'(5); 'merra'(2),,OMTO3e;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
YWSI8D3H,,'aura/omi'(1), 'geos-chem'(1),,OMNO2;OMI_MINDS_NO2d
YYU9N744,,'nimbus-7/toms'(1); 'aura/omi----level 3'(1), 'merra'(3); 'merra-2'(1),,OMTO3e;TOMSN7L3
YZR85VUX,,'aura/omi'(2), ,,OMTO3e;OMVFPITMET
YZYL3SRL,,'aura/omi'(1), 'nobm'(1),,OMTO3e;OMNO2;OMI_MINDS_NO2d;OMVFPITMET
Z4A8FUSX,,'aura/omi'(5); 'aqua/modis'(3); 'aqua/airs'(2); 'aura/omi----level 2'(1); 'suomi-npp/omps'(1), 'gdas'(1),,OMTO3e;OMSO2;MAM07S0;OMPS_NPP_LP_L2_AER675_DAILY;OMI_MINDS_NO2;OMSO2e;AIRX3STD;OMBRO;AIRX2RET;AIRHBRAD;OMPS_NPP_NMSO2_L2;MYD11CM1D;OMVFPITMET
Z834E2XJ,,, ,,
ZAPWZC3F,,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'geos-chem'(32),,S5P_L2__O3_TCL;OMTO3e;OMVFPITMET;S5P_L2__CLOUD_
ZGMI498M,,'aura/omi'(1), 'geos-chem'(1),,
ZH97YHEJ,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
ZHNSCLDN,,'aqua/modis'(2); 'terra/modis'(2); 'aqua/modis----level 3'(1); 'terra/modis----level 3'(1), 'geos-chem'(49); 'geos-5'(8),,MYD11CM1D;MAM07S0;MOD11CM1D
ZITDC78B,,'aura/mls'(18); 'aura/omi'(8), ,,OMTO3e;ML3DBO3;OMI_MINDS_NO2d;ML2N2O
ZL6K6KX9,,'nimbus-7/toms'(1), ,,TOMSN7L3
ZNEXF8B6,,'aura/omi'(2), ,,OMTO3e
ZNJRJUE6,,'aura/omi'(1); 'aqua/modis'(1), ,,OMSO2e
ZQ382LQV,,'aura/omi'(1), ,,OMTO3e
ZS8FRDRM,,'aura/omi'(2), ,,OMNO2;OMI_MINDS_NO2d
ZSWUT98X,,'aura/omi'(4); 'aura/omi----level 1'(1); 'aura/omi----level 0'(1), ,,OMVFPITMET
ZUKLTYWI,,'aura/omi'(1), ,,OMNO2;OMI_MINDS_NO2d
ZWCRGXAS,,'aura/omi'(1), 'geos-chem'(2),,
