zotero key, pdf key, title, mission/instruments couples, single instruments, models, dois, datasets, dois & datasets mapped
WZRNTZS7,WWFVDSAI,2010_Xue_Aircraft measurements of the vertical distribution of sulfur dioxide and.pdf,, 'omi'(13), , 
ISZ39JRN,2YJKDHZH,2020_Ialongo_Comparison of TROPOMI-Sentinel-5 Precursor -chemNO_2 observations with.pdf,'sentinel-5p/tropomi'(2), 'tropomi'(84); 'omi'(3), , 
V5IYZI4T,IM22RYIZ,2016_Ashok_Adjoint-based computation of U.pdf,, 'car'(1), 'geos-chem'(15); 'geos-5'(3), 
25QC92T7,8P37GX5V,2015_Toihir_Comparison of total column ozone obtained by the IASI-MetOp satellite with.pdf,'aura/omi'(2), 'omi'(42); 'toms'(6); 'avhrr'(2); 'sage ii'(2); 'ace-fts'(1); 'mhs'(1); 'msu'(1), , , OMTO3, OMTO3
R6WE7AJY,PNDABB98,2018_Hyde_Cluster-based analysis of multi-model climate ensembles.pdf,, 'omi'(1); 'mls'(1); 'ro'(1), , 
64HM76QA,X9EKN3KP,2017_Liu_Causes of interannual variability over the southern hemispheric tropospheric.pdf,, 'gmi'(24); 'omi'(5); 'mls'(4); 'toms'(2); 'sim'(1), 'geos-5'(10); 'merra'(3); 'geos-chem'(1), 
KEGNCSYI,A32GVLS2,2017_Yang_A simplified Suomi NPP VIIRS dust detection algorithm.pdf,'aura/omi'(1), 'viirs'(21); 'omi'(19); 'modis'(5); 'toms'(4); 'avhrr'(3), , 
GMLQV4SI,J2RAX6J6,2020_Liu_An Environmental Data Collection for COVID-19 Pandemic Research.pdf,'aura/omi'(3); 'suomi-npp/viirs'(1), 'omi'(9); 'viirs'(3), 'merra'(6); 'merra-2'(5); 'imerg'(5), 
PTISNFAT,HUAHRUNA,2020_Ranjan_A Review on Estimation of Particulate Matter from Satellite-Based Aerosol.pdf,'aqua/modis'(5); 'terra/modis'(5); 'himawari-8/ahi'(1); 'aura/omi'(1); 'goes/avhrr'(1); 'aqua/modis----level 2'(1), 'modis'(62); 'avhrr'(20); 'viirs'(9); 'seawifs'(9); 'omi'(4); 'toms'(3); 'ahi'(2); 'seviri'(1); 'pr'(1), 'geos-chem'(2), 
NSSYY8WR,AJFJFJBA,2019_Wang_A Retrieval of Glyoxal from OMI over China.pdf,'aura/omi'(1), 'omi'(76); 'tropomi'(1), , 
NYAQGS6P,IS6SCGW2,2011_Jones_A reanalysis of MODIS fine mode fraction over ocean using OMI and daily GOCART.pdf,'aqua/modis'(12); 'terra/modis'(11); 'aqua/modis----level-2'(1); 'terra/modis----level-2'(1); 'aura/omi'(1), 'modis'(42); 'omi'(22), , 
XMMTR68C,HMHY4HFU,2018_Sun_A physics-based approach to oversample multi-satellite multispecies.pdf,'aura/omi'(1), 'omi'(70); 'cris'(17); 'modis'(3); 'tropomi'(2); 'omps'(2); 'airs'(1), , 10.5067/Aura/OMI/DATA3007; 10.5067/Aura/OMI/DATA2020, OMBRO, OMPIXCOR; OMBRO; OMNO2d
L22L84SW,AV4TMFYZ,2020_Guo_The spatiotemporal characteristics of the air pollutants in China from 2015 to.pdf,, , , 
N2YZDA9H,SWKVV5P6,2013_DeLand_The solar chromospheric Ca and Mg indices from Aura OMI.pdf,'sorce/solstice'(11); 'noaa-17/sbuv/2'(5); 'noaa-18/sbuv/2'(4); 'aura/omi'(3); 'uars/solstice'(2); 'noaa-16/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'noaa-9/sbuv/2'(1); 'sorce/sim'(1); 'uars/susim'(1); 'noaa-11/sbuv/2'(1), 'omi'(65); 'solstice'(12); 'sbuv'(9); 'sbuv/2'(8); 'buv'(1); 'susim'(1); 'sim'(1); 'tropomi'(1), , 
NDQ2ZUUG,9BTNCZM8,2017_Smith_The Semiannual Oscillation of the Tropical Zonal Wind in the Middle Atmosphere.pdf,'aura/mls'(4); 'uars/hrdi'(1), 'mls'(43); 'solstice'(4); 'hrdi'(2), , 
HVDAT9HS,AHVHYL7F,2017_Levelt_The Ozone Monitoring Instrument.pdf,'aura/omi'(8); 'aura/mls'(5); 'oco-2/oco-2'(4); 'sorce/sim'(2); 'aqua/airs'(1); 'sentinel-5p/tropomi'(1); 'sorce/solstice'(1); 'uars/mls'(1); 'uars/haloe'(1), 'omi'(189); 'toms'(11); 'mls'(6); 'tropomi'(6); 'omps'(4); 'oco-2'(4); 'airs'(2); 'sbuv'(2); 'pr'(2); 'sim'(2); 'buv'(1); 'modis'(1); 'solstice'(1); 'haloe'(1); 'gmi'(1), 'geos-chem'(1), , MSVOLSO2L4, MSVOLSO2L4
9URQ2EBF,JI9WBJZQ,2016_Oman_The effect of representing bromine from VSLS on the simulation and evolution of.pdf,'aura/mls----level-3'(1); 'aura/omi----level-3'(1), 'omi'(12); 'mls'(6), , 
E6AKKKF9,289RH5AK,2020_Loughner_The benefits of lower ozone due to air pollution emission reductions.pdf,, 'omi'(5), , 
JIUHHR5R,6IIE4473,2010_Hains_Testing and improving OMI DOMINO tropospheric NO2using observations from the.pdf,'aura/omi'(3), 'omi'(164); 'toms'(5), , 
EXA26PVN,BDMRZ4UV,2015_Al-Salihi_Temporal and Spatial Variability and Trend Investigation of Total Ozone Column.pdf,'aura/omi'(3); 'nimbus-7/toms'(1), 'toms'(17); 'omi'(11), , 
3ACM5N8T,ET5NRNMS,2018_Silver_Substantial changes in air pollution across China during 2015–2017.pdf,, , , 
598G7PCQ,ASZLV7PM,2015_Blunden_State of the Climate in 2014.pdf,'aura/mls'(2); 'aura/omi'(2), 'omi'(2); 'mls'(2); 'msu'(1), , 
AS33Q489,YV9QD6MT,2020_Yavaşlı_Spatio-temporal variations of tropospheric nitrogen dioxide in Turkey based on.pdf,, 'omi'(7), , 
9G2W2JUM,8J5N2MGR,2018_Cai_Spatio-temporal Variations in NO2 and PM2.pdf,'aura/omi'(1), 'omi'(13); 'modis'(6); 'gmi'(1), 'geos-5'(1), 
BWIVDW99,X3XSCLMD,2016_Peng_Spatially continuous mapping of daily global ozone distribution (2004–2014).pdf,'aura/omi'(4), 'omi'(19); 'toms'(3); 'buv'(1), 'merra'(13); 'merra-2'(13), 
4ZMZVGKA,VHSDSHIY,2008_Millet_Spatial distribution of isoprene emissions from North America derived from.pdf,'aura/omi'(3), 'omi'(87); 'avhrr'(7); 'modis'(2); 'toms'(1), 'geos-chem'(23), , OMHCHO, OMHCHO
38FJJ34N,JIH3ZW4L,2018_Xie_Spatial Distribution and Temporal Trend of Tropospheric NO2 over the Wanjiang.pdf,'aura/omi'(1), 'omi'(29), 'gdas'(2); 'geos-chem'(1), 
8WM97T4W,6B95GGGC,2016_Marchenko_Solar spectral irradiance variability in cycle 24.pdf,'sorce/sim'(6); 'sorce/solstice'(6); 'aura/omi'(1); 'uars/susim'(1), 'omi'(55); 'sim'(8); 'solstice'(7); 'susim'(2), , 
74I79TRA,3RD24XNC,2014_Marchenko_SOLAR SPECTRAL IRRADIANCE CHANGES DURING CYCLE 24.pdf,'sorce/solstice'(2); 'sorce/sim'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'uars/solstice'(1), 'omi'(37); 'sim'(10); 'solstice'(3); 'sbuv'(2); 'sbuv/2'(1), , 
YKEXQHPG,H9RUEIVM,2016_Hayer_Sensitivity of OMI SO2 measurements to variable eruptive behaviour at Soufrière.pdf,'aura/omi'(2), 'omi'(41); 'toms'(2); 'airs'(1), , 
7ENJKEUL,K2IUAF6A,2006_Douglass_Sensitivity of Arctic ozone loss to polar stratospheric cloud volume and.pdf,'aura/mls'(3), 'mls'(14); 'gmi'(10); 'toms'(1), , 
SFVIVV68,SU9N9VAH,2014_Sahu_Seasonal and interannual variability of tropospheric ozone over an urban site.pdf,, 'mls'(3); 'omi'(1); 'ace-fts'(1), , 
PZYCNJSY,7UDJRYYH,2018_Fu_Satellite-Observed Impacts of Wildfires on Regional Atmosphere Composition and.pdf,'aqua/modis'(5); 'aura/omi'(5); 'aqua/airs'(2); 'aqua/airs----level 2'(1), 'modis'(12); 'omi'(10); 'airs'(4), , 
THU872HZ,KGBJBNR7,2014_Sharma_Satellite Estimation and Ground Based Measurements of Solar UV Index in.pdf,'aura/omi'(4), 'omi'(31); 'toms'(11), , 
8MTVRJS2,FRFHRDAD,2009_Lee_Retrieval of vertical columns of sulfur dioxide from SCIAMACHY and OMI.pdf,'aura/omi'(1), 'omi'(84); 'toms'(7), 'geos-chem'(46), 
3BWDGGAU,BBTGY3PL,2018_Chen_Retrieval of desert dust and carbonaceous aerosol emissions over Africa from.pdf,, 'omi'(20); 'modis'(17), 'geos-chem'(46); 'geos-5'(27), 
9YFNCQAA,SSZCRNZB,2008_Curier_Retrieval of aerosol optical properties from OMI radiances using a.pdf,'aura/omi'(3); 'aqua/modis'(1), 'omi'(86); 'modis'(41); 'toms'(6); 'pr'(1), , 
B8SZVKMA,CYNBDUAL,2011_Purkis_Remote Sensing and Global Environmental Change.pdf,, , , 
CQNMDFGZ,EG6PM8E4,2012_Cracknell_Remote Sensing and Atmospheric Ozone.pdf,'uars/mls'(2); 'uars/haloe'(1); 'uars/claes'(1), 'mls'(3); 'ace-fts'(2); 'claes'(1); 'haloe'(1); 'sbuv'(1), , 
RMW24VKQ,E8KWBLIJ,2018_Yoshioka_Reflectance comparison between Himawari-8 AHI and Terra MODIS over a forest of.pdf,'terra/modis'(5); 'himawari-8/ahi'(4); 'terra/modis----level-1'(2); 'aura/omi'(1), 'ahi'(31); 'modis'(31); 'viirs'(1); 'omi'(1), , 10.5067/Aura/OMI/DATA3005, , OMDOAO3e
SGT7E524,SRWLQBFE,2012_Castellanos_Reductions in nitrogen oxides over Europe driven by environmental policy and.pdf,, 'omi'(8), , 
W323T7B8,22GSXA3A,2006_Bhartia_Recent results from the Ozone Monitoring Instrument (OMI) on EOS Aura.pdf,'aura/omi'(7); 'nimbus-7/toms'(2); 'aura/mls'(2); 'nimbus-4/buv'(1); 'nimbus-7/sbuv'(1); 'aqua/modis'(1), 'omi'(50); 'toms'(16); 'sbuv'(6); 'buv'(5); 'mls'(3); 'avhrr'(2); 'modis'(2); 'sbuv/2'(1), , 
SH68MGBN,B5Z2SCAB,2019_Oelhaf_POLSTRACC.pdf,, 'mls'(6); 'ace-fts'(1), , 
JR327PYK,BYVLCZ8G,2010_DeLand_Polar mesospheric clouds (PMCs) observed by the Ozone Monitoring Instrument.pdf,'aura/omi'(3), 'omi'(48); 'sbuv'(30); 'sbuv/2'(25); 'solstice'(3); 'buv'(2); 'toms'(2), , 
DTT4AHFP,9YWI8V7F,2020_Marvin_Photochemical environment over Southeast Asia primed for hazardous ozone levels.pdf,'aura/omi'(1), 'omi'(22); 'modis'(1); 'ro'(1), 'geos-chem'(26); 'merra'(1), 
VACPGWYW,2GYNYJ7K,2008_Kroon_OMI total ozone column validation with Aura-AVE CAFS observations.pdf,'aura/omi'(23); 'aura/mls'(1), 'omi'(173); 'toms'(64); 'mls'(3), , 
WNPW3WYC,C3CWVMXP,2018_Kollonige_OMI Satellite and Ground-Based Pandora Observations and Their Application to.pdf,'aura/omi'(7); 'aqua/airs'(3), 'omi'(70); 'airs'(30); 'tropomi'(3), , 
P5IQXRZ2,QIXVHZSI,2020_Gordon_Observational evidence of EPP–NOx interaction with chlorine curbing Antarctic.pdf,'scisat-1/ace/ace-fts'(2); 'aura/mls'(2); 'aura/omi'(2); 'aura/mls----level 2'(2), 'mls'(22); 'omi'(21); 'ace-fts'(12), , 10.5067/Aura/OMI/DATA2025, , OMTO3G
G8FCEXGF,BFT8X7C2,2016_Simmons_Observation and integrated Earth-system science.pdf,'aura/mls'(1); 'dmsp/ssm/i'(1); 'aqua/modis'(1); 'meteosat/seviri'(1); 'aura/omi'(1); 'aqua/airs'(1), 'cris'(1); 'seviri'(1); 'ssm/i'(1); 'modis'(1); 'seawifs'(1); 'omi'(1); 'mls'(1); 'airs'(1); 'buv'(1); 'omps'(1); 'smmr'(1); 'avhrr'(1), 'merra'(1), 
QCHQHWBT,TREIUQWI,2009_Herman_NO2column amounts from ground-based Pandora and MFDOAS spectrometers using the.pdf,'aura/omi'(1), 'omi'(61), 'geos-chem'(2), 
78MSISBV,R4E4P5MX,2020_Yao_No association of COVID-19 transmission with temperature or UV radiation in.pdf,, , , , OMUVB, OMUVB
ZMDIEFY8,N4EBTJ9G,2013_Rivera_Nitrogen dioxide DOAS measurements from ground and space.pdf,'aura/omi'(5); 'aura/omi----level 2'(1), 'omi'(49); 'ro'(1), , , OMNO2, OMNO2
LYBFNKPD,LJKMTLEZ,2019_Coppola_Monitoring endogenous growth of open-vent volcanoes by balancing thermal and.pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), 'omi'(15); 'modis'(9), , 10.5067/Aura/OMI/DATA2023, , OMSO2G
ISS7WVAD,NQNZBRBE,2019_Chimot_Minimizing aerosol effects on the OMI tropospheric -chemNO_2 retrieval – An.pdf,'aqua/modis'(2); 'sentinel-5p/tropomi'(1), 'omi'(111); 'modis'(42); 'tropomi'(5), , 
9FLVV948,LCRKHT4D,2019_Bucsela_Midlatitude Lightning NO x Production Efficiency Inferred From OMI and WWLLN.pdf,'aura/omi'(2); 'aura/mls'(1), 'omi'(52); 'gmi'(12); 'ro'(2); 'tropomi'(2); 'omps'(1); 'mls'(1), 'merra'(2), 
LJDUQ2SZ,SGB2FBVB,2012_Marais_Isoprene emissions in Africa inferred from OMI observations of formaldehyde.pdf,'aura/omi'(1); 'terra/modis'(1), 'omi'(62); 'modis'(7); 'ro'(3), 'geos-chem'(35); 'geos-5'(5), 
RFNUG6PF,5U8AXJVZ,2010_Lamsal_Indirect validation of tropospheric nitrogen dioxide retrieved from the OMI.pdf,'aura/omi'(1), 'omi'(52); 'toms'(1), , 
7CATAIAK,NM48TCA2,2017_Li_India Is Overtaking China as the World’s Largest Emitter of Anthropogenic.pdf,'aura/omi'(4), 'omi'(41), , 
PHJ8Q6KQ,SCTVA9MA,2015_Aryasree_In situ measured seasonal characteristics of near-surface aerosols over Bay of.pdf,'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(1); 'aqua/modis----level 2'(1); 'terra/modis----level 2'(1); 'aura/omi----level 3'(1), 'modis'(21); 'omi'(3); 'avhrr'(1), , 10.5067/Aura/OMI/DATA3004, , OMAEROG
XZU2VCJG,NC2YIYQ7,2015_Huang_Improved western U.pdf,'aura/omi----level 1'(1); 'aura/omi'(1), 'omi'(15); 'tropomi'(1); 'cris'(1); 'omps'(1), 'geos-chem'(19); 'geos-5'(2), 
8GJ7E6HC,PE344R97,2007_Worden_Improved tropospheric ozone profile retrievals using OMI and TES radiances.pdf,'aura/omi'(1), 'omi'(32); 'ace-fts'(1), 'geos-chem'(7), 
S8HGMWIJ,SN6UBUEL,2009_Satheesh_Improved assessment of aerosol absorption using OMI-MODIS joint retrieval.pdf,'aqua/modis'(1); 'aura/omi'(1), 'omi'(69); 'modis'(63); 'toms'(1), , 
XVP4QHA7,YK8WHCTI,2019_Liu_Improved aerosol correction for OMI tropospheric -chemNO_2 retrieval over East.pdf,'aqua/modis'(10); 'aqua/modis----level 3'(1), 'omi'(23); 'modis'(19); 'tropomi'(3), 'geos-chem'(21), 
SB9U87HC,TCEQZEHQ,2009_Vasilkov_Impact of tropospheric nitrogen dioxide on the regional radiation budget.pdf,'aura/omi'(1), 'omi'(26); 'modis'(7); 'gmi'(2), 'geos-chem'(2); 'geos-5'(2), 
SW89UL4W,X5YXUC8M,2019_Griffin_High-Resolution Mapping of Nitrogen Dioxide With TROPOMI.pdf,'sentinel-5p/tropomi'(1), 'tropomi'(65); 'omi'(25); 'modis'(10), 'geos-chem'(2), 
9L4Q6IVY,VLXFU8WC,2014_Anand_High spatial resolution NO2 tropospheric slant columns retrieved from OMI.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'omi'(28); 'modis'(7); 'tropomi'(2), , 
MX824VTT,SCTRLD8T,2012_Tzortziou_High precision absolute total column ozone measurements from the Pandora.pdf,'aura/omi'(10), 'omi'(39); 'susim'(6); 'mls'(4); 'toms'(3); 'sbuv'(2); 'buv'(1); 'omps'(1), , 
8ACH2ILT,KZIPPHZK,2017_Gu_Ground-Level NO2 Concentrations over China Inferred from the Satellite OMI and.pdf,'aura/omi'(2), 'omi'(37); 'sim'(1), 'geos-chem'(1), 
E2VSRNMU,TRR9DV4E,2008_Ionov_Ground-based validation of EOS-Aura OMI NO2vertical column data in the.pdf,'aura/omi'(10), 'omi'(79), , , OMNO2, OMNO2
LU97IAEN,Y7IE2ND9,2019_Theys_Global monitoring of volcanic SO2 degassing with unprecedented resolution from.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'tropomi'(69); 'omi'(36); 'modis'(2); 'airs'(2); 'toms'(2); 'viirs'(1); 'seviri'(1); 'omps'(1), 'gdas'(1), 
V77P9Y6D,7FLLA4LC,2018_Sekiya_Global high-resolution simulations of tropospheric nitrogen dioxide using.pdf,'aura/omi'(1), 'omi'(45); 'ro'(3); 'tropomi'(2); 'cris'(1); 'airs'(1), , 
CLNYBS54,IMZNBW8X,2014_Jethva_Global assessment of OMI aerosol single-scattering albedo using ground-based.pdf,'aura/omi'(2), 'omi'(89); 'modis'(5); 'airs'(4); 'toms'(2); 'ro'(1), , 
5FLLSJB6,6ELNJUAT,2006_Joiner_First results from the OMI rotational Raman scattering cloud pressure algorithm.pdf,'aura/omi'(3); 'aqua/modis'(3); 'aqua/amsr-e'(1); 'aqua/airs'(1); 'aqua/amsu-a'(1), 'omi'(66); 'modis'(47); 'toms'(6); 'amsr-e'(2); 'seawifs'(1); 'solstice'(1); 'amsu-a'(1); 'airs'(1), , 
DGZGP6TJ,84TYTVJ4,2014_Hong_First comparison of OMI-DOAS total ozone using ground-based observations at a.pdf,'aura/omi'(1); 'aura/omi----level-2g'(1), 'omi'(102); 'toms'(2), , 
BA5IJMT2,3I9DUFIU,2018_Zhang_Evaluation of the performance of Suomi-NPP OMPS nadir mapper products using.pdf,'suomi-npp/omps'(3); 'aura/omi'(1), 'omps'(56); 'omi'(36); 'toms'(7); 'buv'(1), , , OMPS_NPP_NMTO3_L2; OMTO3, OMPS_NPP_NMTO3_L2; OMTO3
2BRL3H7K,K38JTK7D,2016_Ma_Evaluation of the consistency of OMI-TOMS total ozone with collocated.pdf,'aura/omi'(2), 'omi'(45); 'toms'(37), , 
HILAU5W9,LMXVXWYE,2009_Pittman_Evaluation of AIRS IASI and OMI ozone profile retrievals in the extratropical.pdf,'aqua/airs'(2); 'aura/omi'(2); 'aura/mls'(2); 'aqua/amsu-a'(1); 'aqua/amsu-a----level 2'(1), 'airs'(64); 'omi'(40); 'amsu-a'(7); 'mls'(2); 'toms'(1); 'msu'(1); 'cris'(1), , 
VH9T4QRQ,XMR548TI,2011_Fioletov_Estimation of SO2emissions using OMI retrievals.pdf,'aura/omi'(3), 'omi'(36), , 
H56LPAHF,NZ3Q2JK3,2008_Hertzog_Estimation of Gravity Wave Momentum Flux and Phase Speeds from Quasi-Lagrangian.pdf,'aura/hirdls'(1), 'hirdls'(5); 'mls'(1); 'solstice'(1), , 
QLI25YAI,W8AMLWVX,2016_Pickering_Estimates of lightning NO x production based on OMI NO2 observations over the.pdf,'aura/omi'(2), 'omi'(97); 'gmi'(15), 'merra'(3); 'geos-chem'(1); 'geos-5'(1), 
QSWVXFVL,NTDR3MKZ,2020_Bernhard_Environmental effects of stratospheric ozone depletion UV radiation and.pdf,'aura/omi'(1); 'sentinel-5p/tropomi'(1), 'omi'(4); 'toms'(3); 'tropomi'(2); 'omps'(1), , 
R95EGE2U,3J76F7IE,2020_Bahrami_Efficient dust detection based on spectral and thermal observations of MODIS.pdf,'aura/omi'(3); 'aqua/modis'(2); 'terra/modis'(1); 'terra/modis----level 1b'(1); 'aqua/modis----level 1b'(1), 'modis'(24); 'omi'(16); 'pr'(1), , 
TSYI8MSA,5CYA3X6A,2019_Shah_Effect of changing NOx lifetime on the seasonality and long-term trends of.pdf,'aura/omi'(1), 'omi'(19); 'ro'(4); 'modis'(1); 'omps'(1), 'geos-chem'(32); 'merra'(1); 'merra-2'(1), 
VBBPQGDC,ZUKLTYWI,2013_Vrekoussis_Economic crisis detected from space.pdf,'aura/omi'(1), 'omi'(9); 'car'(1), , 
YTIM82AT,DJ5VRZSY,2008_Kleipool_Earth surface reflectance climatology from 3 years of OMI data.pdf,'aura/omi'(3); 'terra/modis'(1); 'aqua/modis'(1), 'omi'(70); 'modis'(16); 'toms'(16); 'avhrr'(1), , 
VSRBPF4C,8GZPY939,2018_Kharol_Dry Deposition of Reactive Nitrogen From Satellite Observations of Ammonia and.pdf,'aura/omi'(1), 'cris'(11); 'omi'(8); 'modis'(3), , 
89MPQKDJ,58YRT624,2017_Yamasoe_Downward solar global irradiance at the surface in Sao Paulo city-The.pdf,'aura/omi'(5); 'terra/modis'(1), 'omi'(5); 'modis'(3); 'toms'(1), 'merra'(2), 10.5067/Aura/OMI/DATA2024, , OMTO3
U4K385AH,E4QDRH9I,2020_Gorkavyi_Detection of non-linear effects in satellite UV-Vis reflectance spectra.pdf,'aqua/modis'(3); 'aura/omi'(2); 'oco-2/oco-2'(1); 'aura/omi----level 1b'(1), 'omi'(26); 'modis'(4); 'tropomi'(1); 'oco-3'(1); 'oco-2'(1), , 
C775CHJU,ZNEXF8B6,2008_Hassinen_Description and validation of the OMI very fast delivery products.pdf,'aura/omi'(2), 'omi'(39); 'toms'(4), , 
V4NZ9HK7,9MN859JS,2014_Zhai_Dependence of US hurricane economic loss on maximum wind speed and storm size.pdf,, , , 
5FUGWB8T,E8YLXMU8,2006_van den Oord_Data processing and in-flight calibration systems for OMI-EOS-Aura.pdf,'aura/omi'(4); 'aura/omi----level 1b'(1), 'omi'(61), , 
NRKNCK5L,LYQD5B98,2020_Forster_Current and future global climate impacts resulting from COVID-19.pdf,, 'car'(1); 'omi'(1), 'geos-chem'(1), 
YKB5L746,LJJ4NEIF,2018_Sarkar_Crop Residue Burning in Northern India.pdf,'terra/modis'(3); 'aura/omi'(3); 'aqua/modis'(2); 'aqua/airs'(1), 'modis'(7); 'omi'(4); 'airs'(4); 'toms'(1), 'merra'(5); 'merra-2'(2), 
2DIDC4N4,6JSZYKUZ,2019_DeLand_Creation of the GSFCSSI2 Composite Solar Spectral Irradiance Data Set.pdf,'sorce/solstice'(16); 'aura/omi'(11); 'uars/susim'(9); 'uars/solstice'(6); 'sorce/sim'(4), 'omi'(36); 'sbuv'(29); 'susim'(28); 'sbuv/2'(23); 'solstice'(22); 'sim'(8); 'buv'(3); 'toms'(1), , 
2W9BS48W,P3CFS73M,2020_Kumari_COVID-19 and Air Pollution in Indian Cities.pdf,'aura/omi'(1), 'omi'(2), , 
I9FL2UQS,67GYN4SR,2013_Xu_Constraints on aerosol sources using GEOS-Chem adjoint and MODIS radiances and.pdf,'terra/modis'(2); 'aqua/modis'(2), 'modis'(22); 'omi'(21); 'avhrr'(1), 'geos-chem'(48), 
R65UHNPM,IK4KC6L3,2008_Bucsela_Comparison of tropospheric NO2from in situ aircraft measurements with.pdf,'aura/omi'(1), 'omi'(76), 'geos-chem'(15), 
SNXC7EJQ,F6FLG43V,2020_Long_Comparison of Ozone Measurement Methods in Biomass Burning Smoke.pdf,, , , 
AK4HI35C,4W4ZC49A,2008_Kramer_Comparison of OMI and ground-based in situ and MAX-DOAS measurements of.pdf,'aura/omi'(3); 'aqua/modis'(1), 'omi'(76); 'modis'(1), , 
AWYDAYWN,8SCHIMN4,2016_Drosoglou_Comparison of Ground-Based Tropospheric NO2 Columns with OMI-Aura Products in.pdf,'aura/omi'(4), 'omi'(10), , 
VYWZ52AF,C5V36BRQ,2010_Buntoung_Comparison of erythemal UV irradiances from Ozone Monitoring Instrument (OMI).pdf,'aura/omi'(3); 'aura/omi----level 2'(1), 'omi'(49); 'toms'(4), , 
2DSDXYMV,TYA74TVN,2008_Kroon_Comparing OMI-TOMS and OMI-DOAS total ozone column data.pdf,'aura/omi'(3); 'nimbus-7/toms'(1); 'nimbus-7/thir'(1), 'omi'(128); 'toms'(74); 'solstice'(1); 'thir'(1), , 
LLYVXDRD,MBTGZ2P3,2009_Irie_Characterization of OMI Tropospheric NO2 Measurements in East Asia Based on a.pdf,'aura/omi'(1), 'omi'(29), , 
XGMIFRA7,UJTS6LF3,2020_NAOE_Bias Correction of Multi-sensor Total Column Ozone Satellite Data for 1978–2017.pdf,'meteor-3/toms'(3); 'aura/omi'(2); 'suomi-npp/omps'(1); 'nimbus-7/sbuv'(1); 'noaa-9/sbuv/2'(1), 'toms'(42); 'sbuv'(36); 'omps'(32); 'omi'(25); 'sbuv/2'(4); 'buv'(2), 'merra'(1); 'merra-2'(1), , OMTO3; TOMSN7L2; OMPS_NPP_NMTO3_L2; OMDOAO3; TOMSEPL2, OMTO3; TOMSN7L2; OMPS_NPP_NMTO3_L2; OMDOAO3; TOMSEPL2
LQIXEETL,GZSKB84U,2020_Rosu_Atmospheric measurements in the context of protection and conservation of.pdf,, 'omi'(9), 'merra'(3); 'geos-5'(1); 'merra-2'(1); 'tmpa'(1), 10.5067/Aura/OMI/DATA3007; 10.5067/FH9A0MLJPC7N, , M2TMNXAER; OMNO2d
2BRWJMXV,AK3PE5IS,2009_Zhao_Assimilated inversion of NOxemissions over east Asia using OMI NO2column.pdf,'aura/omi'(2), 'omi'(21); 'modis'(1), 'geos-chem'(2), 
H9GREKIX,3K9C93BX,2013_Pinedo_Assessment of the Latitudinal Behavior of Total Column Ozone at Nine Discrete.pdf,'meteor-3/toms'(2), 'toms'(8); 'omi'(2), , 
G5DKSB9B,K3EIQQIM,2014_Ahn_Assessment of OMI near-UV aerosol optical depth over land.pdf,'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(2), 'omi'(55); 'modis'(25); 'airs'(2); 'toms'(1), 'geos-chem'(1), 
63QM3T9Q,8GQIRWSG,2019_Choi_Assessment of NO2 observations during DISCOVER-AQ and KORUS-AQ field campaigns.pdf,'aura/omi'(3); 'aura/mls'(1), 'omi'(82); 'gmi'(17); 'mls'(1); 'toms'(1), 'merra'(1); 'merra-2'(1), 
WXKCUHC8,T5HNXEBC,2010_Satheesh_Assessment of Aerosol Radiative Impact over Oceanic Regions Adjacent to Indian.pdf,'aqua/modis'(1); 'aura/omi'(1), 'modis'(33); 'omi'(28), , 
XAE3UBPI,5HQPYDY8,2013_Schaap_Assessing the Sensitivity of the OMI-NO2 Product to Emission Changes across.pdf,'aura/omi'(1), 'omi'(40), , 
KZ8SLJXE,IWZSI24S,2018_Montgomery_Assessing the relationship between satellite-derived NO2 and economic growth.pdf,'aura/omi'(1), 'omi'(15), , 
4PL62GRG,CKHGV9KV,2014_Li_Application of spectral analysis techniques in the intercomparison of aerosol.pdf,'terra/modis'(5); 'aqua/modis'(3); 'aqua/modis----level 3'(1); 'aura/omi'(1), 'modis'(120); 'omi'(84); 'seawifs'(4); 'toms'(1), , 
ZQP8NWBA,YREDC5UG,2013_Ghude_Application of satellite observations for identifying regions of dominant.pdf,'aura/omi'(1), 'omi'(92); 'modis'(2), , 
ZWHU8GD9,MRKZI3Z2,2017_Li_Anthropogenic emission inventories in China.pdf,'aqua/airs'(1), 'scr'(4); 'modis'(2); 'airs'(1), , 
FMDHGCKK,7B56HGB2,2015_Mutai_Analysis of the temporal evolution of total column nitrogen dioxide and ozone.pdf,'aura/omi----level 3'(1); 'aura/omi'(1), 'omi'(7); 'toms'(2), , 
77HLKHIQ,IBDIYCM7,2016_Sun_Analysis of Ten Years of Surface UV Observations from Data Fusion for the.pdf,'meteor-3/toms'(1); 'nimbus-7/toms'(1); 'aura/omi'(1), 'omi'(9); 'toms'(8), , 10.5067/Aura/OMI/DATA2028, , OMUVBG
