paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
A2BVH8AV,,'aura/mls'(3); 'uars/haloe'(1); 'aqua/airs'(1); 'uars/mls'(1), ,,ML2H2O;GozMmlpH2O;AIRX3STD
A2JI3BRX,,'aura/mls'(2); 'uars/haloe'(1); 'uars/mls'(1), 'merra'(3),,GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
A3EUD65U,,'aura/mls'(1), ,,ML2HNO3
A4M993ED,,'aura/mls'(3), 'geos-chem'(60),,ML2O3;ML3DBOH;ML2H2O;ML2T
A9DEEPKE,,'aura/mls'(3), ,,ML3DBOH;ML2O3;ML2HO2
AAA389NT,,'aura/mls'(2); 'uars/haloe'(1); 'uars/mls'(1), ,,
AAHNUNPH,,'uars/haloe'(1); 'uars/mls'(1); 'aura/mls'(1), ,,GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
ABSINEAX,,'aura/hirdls'(1); 'aura/omi'(1); 'aura/mls'(1), 'geos-5'(51); 'merra'(5); 'merra-2'(2),,OMUFPITMET;H3ZFCO3;OMTO3e;H3ZFCT;ML2O3;ML2T
ACD4JNM4,,'aura/mls'(3), ,,ML2O3;ML2HNO3
AGVRK6E9,,'aura/mls'(6); 'aura/mls----level 2'(1), 'geos-5'(6),,GozMmlpHCl;ML2DGG;ML2H2O;ML2HNO3;ML2O3;ML2T
ALDECALR,,'uars/mls'(2); 'aura/mls'(1), ,,ML2H2O;GozMmlpH2O;UARML3AL;ML2T
AQVH9UGP,,'aura/hirdls'(2), ,,
AQYBEVGA,,'aura/mls'(9); 'uars/mls'(1), 'merra'(5),,GozMmlpHCl;GozMmlpH2O;ML2CLO;GozMmlpHNO3;ML2H2O;ML2HNO3;GozMmlpO3;ML2T;ML2O3;UARML3AL
AU7H23KL,,'aura/mls'(19); 'uars/mls'(8); 'aqua/airs'(1), ,,GozMmlpH2O;ML2H2O;AIRX3STD;ML2T;UARML3AL
AURNPNT5,,'aura/mls'(2), ,,ML2H2O;ML2T
AZLZXUXG,,, ,,
B2I6L9SM,,'uars/mls'(29); 'aura/mls'(19); 'noaa-18/sbuv/2'(2); 'nimbus-7/sbuv'(1); 'aura/omi'(1); 'noaa-16/sbuv/2'(1), ,,OMUFPITMET;OMTO3e;GozMmlpO3;MSO3L3zm5;ML2O3;ML2T;UARML3AL
B5ABE8ZM,,, ,,
B6326AHH,,'sorce/solstice'(1); 'aura/mls'(1), ,,ML2O3;ML2T
BAYQSWCU,,'aura/omi'(3); 'aura/mls'(3), ,,OMUFPITMET;OMTO3e;ML3DBOH;ML2CO;ML2N2O;ML2HNO3;OMI_MINDS_NO2;ML2O3;ML2T;OMNO2d
BBBDF2FA,,'trmm/pr'(2); 'aura/mls'(1), ,,
BD8STCXJ,,'aura/mls'(2); 'scisat-1/ace/ace-fts'(1), 'geos-5'(3),,ML2O3;ML2T
BDW25TI3,,'aura/mls'(6), 'merra'(7),,ML2H2O;ML2T
BFYHAMCN,,'aura/mls'(21), ,,ML2T
BJRF2MEB,,'aura/mls'(2), ,,ML3DBOH;ML2HO2
BLMBD2V6,,'aura/mls'(3), ,,
BMZ47JT4,,'aura/mls'(11); 'uars/haloe'(1), ,,ML2N2O;UARHA2FN
BSG58F6D,,'aura/mls'(5); 'uars/haloe'(4); 'uars/mls'(4); 'aura/omi'(3); 'aura/hirdls'(3); 'uars/claes'(1); 'aqua/airs'(1), ,,OMTO3e;ML3DBOH;H3ZFCT;ML2N2O;ML2O3;UARCL3AL;GozMmlpHCl;OMUFPITMET;GozMmlpH2O;H3ZFCH2O;GozMmlpHNO3;ML2HNO3;UARHA2FN;H3ZFCHNO3;GozMmlpO3;AIRX3STD;OMI_MINDS_NO2;UARML3AL;H3ZFCO3;ML2CLO;H3ZFCNO2;ML2H2O;H3ZFCN2O;ML2T;OMNO2d
BUZFDHQW,,'aura/mls'(1), ,,
BYSF5BV5,,'aura/mls'(5), 'geos-chem'(1),,ML2CO
C8LBPZF5,,'aqua/airs'(3); 'aura/mls'(1); 'uars/mls'(1), ,,GozMmlpH2O;ML2H2O;AIRX3STD;ML2T;UARML3AL
C8XLB9JR,,'aura/mls'(3), ,,ML2O3;ML2H2O
C97SK3Y8,,'aura/mls'(7), ,,ML2H2O;ML2O3
CE8MN8UH,,'aura/mls'(1), ,,ML2H2O;ML2T
CEVE9E6M,,'aura/mls'(1), ,,ML2HNO3
CH6TNJII,,'aura/mls'(4); 'uars/haloe'(1), ,,GozMmlpHCl;ML2CLO;ML2HNO3;GozMmlpO3;ML2O3;ML2T;UARHA2FN
CHU5TE4R,,, 'merra'(5); 'geos-5'(3),,
CKIRKKAX,,'aura/mls'(3), ,,ML2GPH;ML2CO;ML2O3;ML2T
CP49LVIN,,'sorce/solstice'(1), ,,
CP7EF2BJ,,'aura/mls'(1), ,,ML2H2O;ML2T
CQBALMKH,,, 'merra'(7),,
CQCIQNJX,,'aura/mls'(48), ,,ML2H2O;ML2T;ML2CO
CSPBE466,,'aura/mls'(9), ,,ML2O3;ML2T
CU6PKTTW,,'aura/mls'(27); 'uars/mls'(11); 'aura/hirdls'(10); 'uars/haloe'(5), ,,GozMmlpH2O;H3ZFCO3;H3ZFCH2O;ML2H2O;GozMmlpO3;ML2O3
CV86TG3E,,'aura/mls'(21), ,,ML2O3
CY9ZZ8IN,,'aura/mls'(9), 'geos-5'(14); 'merra'(6); 'geos-chem'(1),,ML2N2O;ML2T
CZ4CBWY5,,, ,,
D39VPZ9F,,'aura/mls'(3), ,,ML2O3;ML2T
D6XLUIZJ,,'aura/mls'(2), ,,
D95SKXM4,,'trmm/pr'(5); 'aqua/modis'(3); 'aqua/airs'(2); 'aura/mls'(2), ,,ML2CO;ML2H2O;MAM05S0;AIRX3STD;ML2T;MAM06S0
DCZ8NI6N,,'suomi-npp/omps'(2); 'aura/mls'(2), ,,ML2O3;ML2T;OMPS_NPP_LP_L2_O3_DAILY
DDLAX2IX,,'aura/mls'(10); 'aura/hirdls'(2); 'uars/mls'(1), ,,H3ZFCO3;H3ZFCT;GozMmlpO3;ML2T;ML2O3;UARML3AL
DDNUIR8A,,'aura/mls'(1), 'geos-5'(1),,ML2T
DGUGCKLT,,'aura/mls'(1), 'merra'(7),,ML2H2O;ML2T
DLE5DS95,,'aura/mls'(3); 'aura/omi'(1), ,,OMUFPITMET;OMTO3e;ML2O3;ML2T
DRJM9389,,, ,,
DU3W58U9,,'aura/omi'(4); 'aura/mls'(3); 'uars/mls'(1), ,,GozMmlpH2O;OMTO3e;ML2H2O;GozMmlpO3;ML2O3
DWLMSSLK,,, 'gdas'(1),,
DYF9PGLD,,, ,,
DYQ6KPM4,,'aura/mls'(31); 'uars/windii'(1), ,,ML3DBOH;ML2T;UARWI3AL
DYTGGVJY,,'aura/omi'(1); 'aura/mls'(1), ,,
DZJDUZUV,,'aura/omi'(3); 'aura/mls'(2); 'terra/modis'(1); 'aqua/modis'(1), ,,OMTO3e;ML2O3
E264WXIB,,'aura/mls'(4); 'uars/haloe'(1), 'geos-5'(13),,GozMmlpH2O;ML2CO;ML2N2O;ML2H2O;ML2T;UARHA2FN
E89UA45Y,,'aura/mls'(17); 'aura/mls----level 2'(1), ,,ML2T
ECFE6MBR,,'aura/mls'(7), 'geos-chem'(1),,ML2O3;ML2CO
ED3YKLCR,,'uars/mls'(15); 'aura/mls'(6), 'geos-5'(2),,ML2CLO;UARML3AL;ML2T
EEEUQRPT,,'aura/mls'(5), ,,ML2CLO;ML2CO;ML2N2O;ML2HNO3;ML2O3;ML2T
EER68MZM,,'aqua/modis'(2); 'aura/mls'(2); 'aqua/airs'(1); 'aqua/airs----level 3'(1), 'geos-5'(1),,ML2CO;ML2H2O;MAM05S0;AIRX3STD;ML2T;MAM06S0
EGDBF38L,,'aura/mls'(2); 'nimbus-4/buv'(1); 'nimbus-7/toms'(1); 'meteor-3/toms'(1); 'suomi-npp/omps'(1); 'aura/omi'(1), ,,OMTO3e;TOMSN7L2;TOMSM3L3;ML2O3;OMPS_NPP_LP_L2_O3_DAILY;BUVN04L2
EGQGGJN2,,'aura/mls'(1), ,,ML2O3
EHPLGBWC,,'aura/mls'(2), ,,ML2O3;ML2T
EHTPZ36D,,'aura/mls'(3); 'aqua/airs'(2); 'uars/haloe'(1); 'uars/mls'(1), ,,GozMmlpH2O;ML2H2O;AIRX3STD;ML2T;UARML3AL;UARHA2FN
EJRYXT74,,'aura/mls'(9); 'trmm/virs'(2); 'trmm/pr'(1), ,,ML2RHI;ML2T;ML2H2O;ML2CO
ENXYZE7M,,'aura/mls'(2); 'aura/mls----level 2'(2), ,,ML2CLO;ML2N2O;ML2HNO3
EQNLDUTE,,'aura/mls'(4), ,,ML2O3;ML2T
EQTWAWZC,,'aura/mls'(1), ,,ML3DBHCN
ET4RNBCC,,'aura/omi'(2); 'aura/mls'(1), ,,OMUFPITMET;OMTO3e;ML2T;ML2O3
EWLIETQD,,'aura/mls'(2), ,,ML3DBOH;ML2T
F7V3R6IT,,'aura/omi'(2); 'aura/mls'(2); 'uars/haloe'(1), ,,OMUFPITMET;GozMmlpH2O;OMTO3e;ML2H2O;GozMmlpO3;ML2O3;ML2T;UARHA2FN
F8KN6M2P,,'aura/mls----level 2'(1), 'geos-5'(19),,ML2CO
F9285QZ4,,'aura/mls'(2), ,,ML3DBHCN
F93BY5SZ,,'aura/mls'(1); 'uars/isams'(1), 'geos-5'(1),,ML2CO;UARIS3AL
FB4IQ5IL,,, ,,
FBDZDMAI,,'aura/mls'(45); 'aura/hirdls'(20); 'aqua/airs'(1); 'uars/mls'(1); 'aura/mls----level 2'(1), ,,AIRX3STD;UARML3AL;ML2T;H3ZFCT
FFMJE9S6,,'aura/mls'(18), ,,ML2H2O;ML2T
FIJVB5P2,,, ,,
FJ2DMQSF,,'aura/omi'(1); 'aura/mls'(1), ,,OMTO3e;ML2O3
FPFDAGYJ,,'aura/mls'(2), 'merra'(2),,ML2T
FPH8GM6P,,, ,,
FPJLRD2W,,'aura/mls'(1), 'merra'(1),,ML2O3;ML2T
FQF9VQZX,,'uars/haloe'(2); 'aura/mls'(1), ,,GozMmlpHCl;ML2T;UARHA2FN
FSVQ557L,,'aura/mls'(3), 'merra'(5),,ML2RHI;ML2O3
FV6YNWKH,,'aura/hirdls'(2); 'aura/mls'(1), ,,H3ZFCO3;H3ZFCT;ML2N2O;ML2T;H3ZFCN2O;ML2O3
FW3D3VY5,,'aura/mls'(11); 'aura/omi'(7), ,,OMUFPITMET;OMTO3e;ML2CO;ML2O3;ML2T
FWRTPGZP,,'nimbus-7/sbuv'(1); 'noaa-17/sbuv/2'(1); 'noaa-9/sbuv/2'(1); 'noaa-14/sbuv/2'(1); 'noaa-11/sbuv/2'(1); 'noaa-18/sbuv/2'(1); 'noaa-16/sbuv/2'(1); 'aura/mls'(1), ,,ML2T
FWZ6N5Z4,,'aura/mls'(5), ,,ML2H2O
FYCM486A,,'aura/mls'(7); 'aura/mls----level 2'(1), ,,ML2H2O;ML2T
G2IFWZGG,,'aura/mls'(2), ,,ML2O3
G3JLXMM8,,, ,,
G4B2WBE7,,'aura/mls'(5), ,,ML2T
G5RQMI3V,,'aura/mls'(4), 'merra'(4),,ML2N2O;ML2T;ML2CO
G756FRB6,,, ,,
G972GU4K,,'aura/mls'(11); 'uars/mls'(6); 'uars/haloe'(3); 'aura/omi'(1); 'noaa-11/sbuv/2'(1); 'noaa-9/sbuv/2'(1), 'merra'(7),,OMUFPITMET;OMTO3e;GozMmlpO3;MSO3L3zm5;ML2O3;ML2T;UARML3AL;UARHA2FN
G9C6MMRP,,, ,,
G9GUUFL7,,'aura/mls'(3), 'merra'(16),,ML2O3;ML2H2O;ML2T
GAE79IQF,,'aura/mls'(34); 'uars/mls'(15), 'geos-5'(1),,ML2CLO;UARML3AL;ML2T
GASQY8PC,,, ,,
GATGSHYW,,'aura/mls'(6); 'uars/hrdi'(1), ,,UARHR3AL;ML2T
GB7V34LU,,'aura/mls'(1), ,,ML2O3;ML2CO
GJFL7E3L,,'aura/mls'(3); 'aqua/airs'(2); 'aura/omi'(1), ,,OMUFPITMET;OMTO3e;ML2CO;AIRX3STD;ML2T;ML2O3
GKT75CXG,,'aura/mls'(2); 'aura/omi'(1), ,,OMTO3e;ML2O3;ML2GPH
GQSXALY4,,'aura/mls'(2); 'aura/omi'(2); 'aura/hirdls'(1), ,,OMUFPITMET;OMTO3e;H3ZFCO3;ML2CO;H3ZFCT;ML2T;ML2O3
GTUTALD4,,'aura/mls'(11), 'geos-chem'(1),,ML2H2O;ML2O3;ML2CO
GWIU8TCA,,'aura/mls'(2), ,,
GX24L6QH,,, 'geos-chem'(1),,
H2KLLQQC,,, ,,
H5PR5CIM,,'aura/omi'(1); 'aura/mls'(1), ,,OMTO3e;ML2O3
H6GPTV8K,,'aura/mls'(6), 'tmpa'(4),,ML2H2O;ML2T
H8E5DRIQ,,'aura/mls'(3), ,,ML2H2O
H8SYBVMI,,, ,,
HAFB69XL,,'aura/mls'(44); 'uars/mls'(19); 'uars/haloe'(9); 'nimbus-7/sbuv'(1); 'erbs/sage ii'(1), ,,GozMmlpO3;MSO3L3zm5;ML2O3;ML2T;UARML3AL;UARHA2FN
HBW7RRA7,,'aura/mls'(8), ,,ML2T
HBW8VNLX,,'aura/mls'(2), ,,ML2N2O;ML2O3
HR6UYV8A,,, ,,
HVEAXNZN,,'aura/mls'(1), 'geos-chem'(32); 'geos-5'(29),,ML2T;ML2O3;ML2CO
HVP3M8XQ,,, 'observation based'(1),,
HXELDUJG,,'aqua/airs'(1); 'aura/mls'(1), ,,AIRX3STD;ML2H2O
I25NHJ4L,,'aura/mls'(4), 'merra'(13); 'merra-2'(10); 'geos-5'(1),,ML2N2O;ML2O3;ML2T
I465VK62,,'aura/mls'(1), ,,ML3DBOH;ML2HO2
I8QHNMGP,,'aura/mls'(5), ,,ML2H2O
I92JFXFN,,'aura/mls'(75); 'uars/mls'(2); 'aqua/airs'(2); 'uars/haloe'(1); 'aqua/amsu-a'(1); 'noaa-16/amsu-b'(1); 'noaa-17/amsu-b'(1); 'noaa-18/mhs'(1); 'noaa-15/amsu-b'(1), 'gdas'(1),,GozMmlpH2O;ML2H2O;GozMmlpO3;AIRX3STD;ML2O3
IC6NPFG7,,'aura/mls'(3); 'aqua/modis'(3); 'terra/modis'(1), ,,MAM05S0;ML2H2O
IEL32ZWB,,'aura/mls'(1), 'merra'(6),,ML2T
IGI4KZJ8,,'aura/mls'(4), 'merra'(12); 'geos-5'(1); 'geos-chem'(1),,ML2N2O;ML2T
IGWFK3HE,,'aura/mls'(5), ,,ML2T;ML2N2O;ML2O3;ML2CO
IIDSJDWE,,'aura/mls'(5); 'cloudsat/cloudsat-cpr'(1); 'aura/mls----level 2'(1), ,,
ILLLME2P,,, ,,
ILVJDVUZ,,'aura/mls'(3), ,,ML2H2O;ML2T
INI8KQUV,,'aura/mls'(3), ,,
IQHW87G4,,'aura/mls'(15), ,,ML2O3;ML2HNO3
IX77F57R,,'aura/mls'(4), ,,ML2T
IYHGR66G,,'aura/mls'(2), ,,ML3DBOH;ML2T
IYYT2MNI,,'aura/mls'(17); 'aura/mls----level 2'(1), ,,ML2O3;ML2CLO;ML2H2O;ML2HNO3
J2A4RZSB,,'aura/mls'(2), 'merra'(2); 'geos-5'(1),,GozMmlpHCl;ML2O3;ML2CLO;ML2T
J2IJS2YW,,'uars/haloe'(2); 'aura/mls'(1); 'uars/mls'(1), ,,ML2CO;GozMmlpHNO3;ML2N2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
J3XTUUYY,,'aura/mls'(8); 'aqua/airs'(1), ,,AIRX3STD;ML2CO
J83MR8EY,,, 'geos-5'(1),,
J8PBH4AZ,,'aura/mls'(2), ,,ML2H2O
JALAQYV4,,'aura/mls'(6); 'uars/mls'(2); 'aqua/airs'(1), 'geos-5'(18),,GozMmlpHCl;GozMmlpH2O;ML2CO;GozMmlpHNO3;ML2N2O;ML2H2O;ML2HNO3;GozMmlpO3;AIRX3STD;ML2O3;ML2T;UARML3AT;ML2RHI;UARML3AL
JCME2JBL,,'aura/mls'(3), ,,ML2H2O;ML2HNO3
JFGF3TMV,,'aura/mls'(1), ,,ML2N2O;ML2H2O;ML2HNO3;ML2O3;ML2T;ML2RHI
JIWA4IWM,,'aura/mls'(8), 'merra'(9),,ML2T
JLMIK7IR,,'aura/mls'(14), ,,ML3DBOH;ML2T
JPRPZEYM,,'aura/mls'(2), 'merra'(20),,ML2T;ML2O3;ML2CO
JQ7F2N9H,,'aura/omi'(2); 'nimbus-7/toms'(2); 'aura/mls'(1); 'aqua/modis'(1); 'meteor-3/toms'(1), ,,OMTO3e;TOMSM3L3;ML2O3;TOMSN7L2
JQA8VW3B,,'aura/mls'(20), 'merra'(18),,ML2H2O;ML2T;ML2CO
JRXM6H6E,,'aura/mls'(6); 'aura/mls----level 2'(2), ,,ML3DBOH;ML2DGG;ML2T
JTWRZSL5,,'aura/mls'(3), ,,ML2N2O;ML2CO
JYF7HS6E,,, ,,
K39YUJCV,,'aura/omi'(3); 'aura/mls'(2), 'merra'(6); 'geos-5'(1),,OMTO3e;ML2O3
K43VTRF2,,'aura/omi'(1), ,,OMTO3e
K5B5CUWW,,'aqua/airs'(4); 'aura/mls'(4), ,,AIRX3STD;ML2T;ML2O3
K9H2529D,,'aura/mls'(7), 'geos-5'(1),,ML2N2O;ML2BRO;ML2T;ML2CLO
KADXR8GH,,'uars/haloe'(1), 'merra'(1),,GozMmlpO3
KBKFSPXX,,'aura/mls'(1), ,,ML2H2O
KBMKEPSG,,, ,,
KGFXMJKY,,'aura/mls'(4); 'uars/mls'(1), ,,GozMmlpHCl;ML3DBOH;ML2CO;GozMmlpO3;ML2O3
KHEJXGFX,,'aura/mls'(5), ,,ML2T
KIFYL9WF,,'aura/mls'(1), ,,ML2O3
KJFJP652,,'aura/mls'(2), ,,ML2O3;ML2CO
KMSX8WCZ,,'aura/mls'(5), ,,ML2N2O;ML2T;ML2HNO3
KMSZN2CG,,, ,,
KNE6A5Z2,,, ,,
KRRSGQB8,,'aura/mls'(20), 'merra'(8); 'merra-2'(7),,ML2O3;ML2T
KSBK6CZW,,'aura/mls'(1), 'merra'(35),,ML2H2O;ML2T
KSQFI3SK,,'aura/mls'(33); 'uars/mls'(21); 'uars/haloe'(13); 'erbs/sage ii'(1), 'geos-5'(1),,GozMmlpH2O;ML2H2O
KTNEN9DI,,'terra/modis'(2); 'aqua/modis'(2); 'aura/omi'(1); 'aura/mls'(1); 'aqua/airs'(1); 'meteosat/seviri'(1), 'geos-5'(1),,OMUFPITMET;OMTO3e;MOD11CM1D;ML2H2O;MAM05S0;AIRX3STD;ML2T;ML2O3;MAM06S0
KV7LAF3M,,'aura/mls'(5), ,,ML2T
KW8ISVE9,,'aura/mls'(1), ,,GozMmlpHCl;ML2CLO;ML2N2O;ML2HNO3;ML2O3
KYIU6V5T,,'aura/mls'(5), 'merra'(7); 'geos-5'(1),,ML2O3;ML2N2O;ML2T
L2HS87QG,,'aura/mls'(2), ,,ML2H2O;ML2T
L2PF2F92,,'aura/mls'(1), ,,ML2N2O
L4XE8W2F,,, ,,
L732AL6L,,, ,,
L7QF6S8S,,'aura/mls'(2); 'aqua/modis----level 2'(1); 'trmm/tmi'(1), ,,ML2CO;ML2H2O;MAM05S0;ML2O3;TRMM_3A12
L7VRW8RD,,'aura/mls'(3), ,,GozMmlpHCl
L993WNNP,,'uars/mls'(4); 'aura/mls'(3); 'uars/haloe'(1); 'aqua/airs'(1); 'uars/claes'(1), ,,GozMmlpHCl;GozMmlpH2O;ML2CO;GozMmlpHNO3;ML2H2O;ML2HNO3;GozMmlpO3;AIRX3STD;ML2O3;ML2T;UARCL3AL;UARML3AL;UARHA2FN
L9ZEWF3K,,'aura/mls'(6); 'aura/omi'(3), ,,OMUFPITMET;OMTO3e;ML2T;ML2O3
LDQ3VVIG,,'aura/hirdls'(2); 'aura/mls'(1), ,,H3ZFCO3;H3ZFCT;H3ZFCH2O;ML2H2O;ML2O3;ML2T
LGJ79DG9,,, ,,
LHIKF6YN,,'aura/mls'(1), ,,ML3DBOH;ML2H2O;ML2T
LN6C9R7D,,'aura/mls'(9); 'aura/omi'(1), ,,OMUFPITMET;OMTO3e;ML2O3;ML2T
LPM9UEIU,,'aura/omi'(3); 'aura/mls'(2), ,,OMUFPITMET;OMTO3e;ML2T;ML2O3
LQQLG596,,'aura/mls'(5), 'geos-5'(2),,GozMmlpHCl;ML2CLO;ML2N2O;ML2T
LQTEUIUP,,'aura/omi'(1), ,,OMTO3e
LTJ9Y9AR,,'aura/mls'(5); 'noaa-17/amsu-b'(3); 'noaa-16/amsu-b'(3); 'uars/mls'(1), ,,GPM_1CNOAA16AMSUB;GozMmlpO3;ML2O3;ML2T;GPM_1CNOAA17AMSUB;UARML3AL
LXK78QUR,,, ,,
LY8XPVJZ,,'aura/mls'(2), 'geos-5'(3),,ML2T;ML2H2O;ML2HNO3
M2NR863D,,'aura/mls'(7), ,,ML2H2O;ML2O3
M3WLPWAT,,'aura/mls'(5); 'aura/omi'(3); 'aqua/modis'(1), ,,OMTO3e;ML2O3;ML2CO
M8IYL4Q4,,, ,,
M9TJ7P4V,,'aura/mls'(2), ,,ML3DBOH
MBA5EZYU,,'aura/mls'(3), 'merra'(2); 'merra-2'(1),,ML2H2O;ML2T
MC2JCJCD,,'aura/omi'(1); 'aura/mls'(1), 'merra'(4),,OMTO3e;ML2O3
MCQRBI85,,'aura/mls'(37), ,,ML2H2O;ML2O3;ML2T
MERL39JF,,'aura/mls'(3); 'uars/mls'(2); 'aqua/airs'(2); 'aqua/modis'(1), ,,
MF9AQ7CX,,'aura/mls'(4), ,,ML2T
MHDB5N4Z,,'uars/mls'(15); 'aura/mls'(2), ,,UARML3AL;ML2T
MIL384WF,,'aura/mls'(18); 'uars/mls'(1); 'uars/haloe'(1), 'geos-5'(1),,GozMmlpHCl;ML2CLO;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
MJF23NUR,,'aura/mls'(1); 'uars/mls'(1), 'merra'(2),,GozMmlpO3;ML2CLO;UARML3AL;ML2O3
ML87QLTV,,'terra/modis'(3); 'aqua/airs'(2); 'aqua/modis'(2); 'aura/mls'(1), ,,MAM05S0;AIRX3STD;ML2H2O
MQII5FPP,,'aura/mls'(2); 'ep-toms/toms'(1); 'aura/mls----level 2'(1), 'merra'(3); 'geos-5'(1),,ML2O3;TOMSEPL2
MQSJ2TGL,,'aura/mls'(1), ,,ML2H2O;ML2T
MRL5TKJV,,'dmsp/ssmis'(1); 'aura/mls'(1), ,,ML2O3;ML2H2O
MT9TTPY4,,'aura/mls'(2); 'aura/mls----level 2'(1), ,,ML2H2O;ML2O3;ML2N2O;ML2T
MVD2STSG,,'aura/mls'(4); 'uars/mls'(1), ,,ML2H2O;GozMmlpH2O;UARML3AL;ML2T
N2WWJNXF,,'aura/mls'(2); 'aura/mls----level 2'(1); 'uars/haloe'(1), ,,ML2H2O;GozMmlpH2O;ML2T;UARHA2FN
N4NYKG3H,,'aura/omi'(3), ,,OMTO3e
N4XIQQGV,,'uars/mls'(3); 'aura/mls'(2); 'aura/mls----level 2'(1); 'aura/omi'(1), ,,GozMmlpH2O;ML2H2O;ML2CO
N692Q2KB,,'aura/omi'(1); 'aura/mls'(1), ,,OMUFPITMET;OMTO3e;ML2N2O;OMI_MINDS_NO2;ML2O3;ML2T;OMNO2d
N7W2I6YA,,'aura/mls'(15); 'uars/haloe'(1); 'uars/mls'(1), ,,GozMmlpH2O;ML2H2O;ML2T;UARML3AL;UARHA2FN
NBR7LKB7,,'sorce/sim'(4); 'sorce/solstice'(4); 'aura/mls'(3); 'sorce/tim'(1), ,,ML3DBOH;ML2O3;ML2T
NEH9AUZ8,,'aqua/airs'(2); 'meteosat/seviri'(1); 'terra/modis'(1); 'aura/omi'(1); 'aura/mls'(1), ,,GozMmlpHCl;OMUFPITMET;ML2DGG;MOD11CM1D;ML2H2O;OMSO2e;AIRX3STD;ML2T;AIRX2RET
NHLGDWGL,,'aura/omi'(1); 'aura/mls'(1), ,,OMTO3e;ML2CO;ML2N2O;ML2O3;OMI_MINDS_NO2;OMNO2d
NHW5BZ86,,'aura/mls'(3); 'uars/mls'(1), ,,GozMmlpH2O;UARML3AL;ML2H2O;ML2T
NI84IAXC,,'aura/omi'(1); 'aura/mls'(1), 'gdas'(2),,OMTO3e;ML2O3
NICQ7XSL,,'aura/mls'(2); 'aura/omi'(1), ,,OMUFPITMET;OMTO3e;ML2O3;ML2T
NIDGS4YS,,'aura/mls'(4), 'geos-5'(1),,ML2O3;ML2T
NNNMX2JZ,,, ,,
NQXSUV3N,,'aura/mls'(11), 'merra'(16); 'geos-5'(8),,GozMmlpHCl;ML2CLO;ML2CO;ML2N2O;ML2HNO3;ML2O3;ML2T
NTCI97MY,,'aura/mls'(1), ,,ML3DBOH
NVWAN7H6,,, ,,
NXIQLXD9,,'aura/mls'(2), ,,ML2N2O
NY7KIHCU,,'aqua/airs'(2); 'aura/mls'(2); 'aqua/modis'(1), ,,AIRX3STD;ML2T;MAM06S0
NYFYWLH7,,'terra/modis'(2); 'aqua/modis'(2), ,,
NZIX74LE,,'aura/mls'(1), ,,ML2T
P25R9KSN,,'aura/mls'(2), 'bling'(1),,ML2H2O;ML2T
P44NXWKM,,'uars/haloe'(1), ,,GozMmlpO3;GozMmlpH2O;GozMmlpHCl
P55XFYKI,,'aura/mls'(3); 'aura/mls----level 2'(1), 'geos-5'(1),,ML3DBOH;ML2DGG;ML2CO;ML2N2O;ML2H2O;ML2O3;ML2T;ML2HO2
P6I2L7HX,,'aura/mls'(7); 'uars/haloe'(2), 'merra'(4),,GozMmlpO3;ML2O3;ML2T;UARHA2FN
P7D8BD2U,,'aura/mls'(1), ,,GozMmlpHCl;ML2O3;ML2T
P7ZAWNDB,,'aura/mls'(3), 'merra'(12),,ML2H2O;ML2O3;ML2T
P8DQQEDX,,'aura/mls'(3); 'aura/omi'(1), ,,OMUFPITMET;OMTO3e;ML2H2O;ML2O3;ML2T
PAHM94ZI,,'aura/mls'(20); 'uars/mls'(2); 'uars/haloe'(1), 'merra'(9),,GozMmlpHCl;GozMmlpH2O;GozMmlpHNO3;ML2N2O;ML2H2O;ML2HNO3;GozMmlpO3;ML2O3;ML2T;UARML3AL;UARHA2FN
PB9PEPFN,,'aura/mls'(3); 'sorce/solstice'(1), ,,ML2CO
PH33AXMS,,'aura/mls'(43), ,,ML2H2O;ML2T
PPR98FE4,,'aura/mls'(10), ,,ML2T
PRF5A8KC,,'aura/mls'(2), ,,ML2O3;ML2H2O
PW8D2NPB,,'aura/mls'(1), ,,ML2T
PWJ9NJZE,,'aura/mls'(2), 'merra'(6),,ML2T
Q4GPV36P,,, ,,
Q6L3HLVP,,, ,,
Q7HCU8KP,,'aura/mls'(15), ,,ML2O3;ML2T
Q9KHFTXX,,'aura/mls'(9); 'erbs/sage ii'(1); 'meteor-3m/sage iii'(1), ,,ML2N2O;ML2H2O;GozMmlpO3;ML2O3;ML2T
QAET52MG,,'aura/mls'(5); 'uars/haloe'(3); 'aura/mls----level 2'(1), ,,GozMmlpH2O;ML2H2O;UARHA2FN
QAPK3Q3E,,'aura/mls'(1), ,,
QG73XJTU,,'aura/mls'(8); 'trmm/pr'(1), 'geos-5'(15),,
QGV4CZS9,,'trmm/pr'(3), ,,
QH8MWNZQ,,'aura/omi'(14); 'aura/mls'(3), ,,OMTO3e;ML2N2O;ML2O3;OMI_MINDS_NO2;OMNO2d
